,Date,BAMLEMHBHYCRPIEY,EM Returns,EM_Bonds_20-day_Vol,EM_Bonds_50-day_Vol,EM_Bonds_100-day_Vol,EM_Bonds_21-day_MA,EM_Bonds_55-day_MA,EM_Bonds_100-day_MA
28,1999-02-09,15.77,-0.001266624445851794,18.007001291534515,,,16.189047619047624,,
29,1999-02-10,15.7,-0.00443880786303108,12.988173384667604,,,16.164285714285718,,
30,1999-02-11,15.69,-0.0006369426751592355,13.01087829792402,,,16.114285714285717,,
31,1999-02-12,15.7,0.0006373486297004405,13.012357097917674,,,16.066190476190478,,
32,1999-02-15,15.72,0.001273885350318471,11.945641618248008,,,16.018571428571434,,
33,1999-02-16,15.64,-0.0050890585241730735,11.609909117819276,,,15.980952380952385,,
34,1999-02-17,15.58,-0.0038363171355498826,11.626323560818207,,,15.948571428571432,,
35,1999-02-18,15.43,-0.009627727856225898,11.202382537650779,,,15.910000000000004,,
36,1999-02-19,15.41,-0.0012961762799740262,10.279281166396892,,,15.863809523809529,,
37,1999-02-22,15.39,-0.0012978585334197934,9.971334625195365,,,15.809523809523816,,
38,1999-02-23,15.39,0.0,6.504839377906145,,,15.752380952380959,,
39,1999-02-24,15.46,0.004548408057180042,6.948819951376313,,,15.717619047619053,,
40,1999-02-25,15.49,0.0019404915912031306,6.668882276716268,,,15.68476190476191,,
41,1999-02-26,15.56,0.004519044544867734,6.687876811875572,,,15.661904761904767,,
42,1999-02-28,15.56,0.0,5.961575772579435,,,15.63571428571429,,
43,1999-03-01,15.49,-0.00449871465295637,6.008634601549188,,,15.613809523809529,,
44,1999-03-02,15.52,0.0019367333763717909,5.623992918053357,,,15.59619047619048,,
45,1999-03-03,15.5,-0.0012886597938144284,5.557741955349198,,,15.58333333333334,,
46,1999-03-04,15.43,-0.004516129032258065,5.66427598515382,,,15.569523809523814,,
47,1999-03-05,15.4,-0.0019442644199610948,5.452614077391373,,,15.553333333333336,,
48,1999-03-08,15.37,-0.001948051948052032,5.458349999078325,,,15.533333333333335,,
49,1999-03-09,15.3,-0.004554326610279658,5.46736847680184,,,15.510952380952384,,
50,1999-03-10,15.27,-0.0019607843137255943,5.466785616146625,22.627028408534816,,15.490476190476194,,
51,1999-03-11,15.2,-0.004584151931892655,5.528855915713621,22.652740266210312,,15.46714285714286,,
52,1999-03-12,15.16,-0.002631578947368318,5.431502640832867,22.662203018136804,,15.441428571428576,,
53,1999-03-15,15.03,-0.008575197889182151,5.83678747659347,22.696280561930855,,15.408571428571431,,
54,1999-03-16,14.94,-0.0059880239520957446,5.975829653754108,22.740739901710107,,15.375238095238098,15.641636363636358,
55,1999-03-17,14.92,-0.0013386880856760541,5.271656068784777,22.736969308259994,,15.343809523809528,15.641636363636358,
56,1999-03-18,14.91,-0.0006702412868632157,5.2822759808332345,22.677845793548673,,15.319047619047623,15.641818181818177,
57,1999-03-19,14.7,-0.014084507042253613,6.87996607136464,22.893832094370193,,15.285238095238098,15.638363636363632,
58,1999-03-22,14.63,-0.004761904761904634,6.878127320109314,12.248050422522764,,15.249047619047623,15.635454545454541,
59,1999-03-23,14.59,-0.002734107997265922,6.351091690422828,9.43522094913462,,15.210952380952383,15.631999999999998,
60,1999-03-24,14.6,0.0006854009595613775,6.239277350316558,9.464209822480086,,15.170000000000005,15.627999999999997,
61,1999-03-25,14.53,-0.004794520547945269,5.604744427183643,9.44559937966286,,15.124285714285717,15.62072727272727,
62,1999-03-26,14.44,-0.00619408121128695,5.535365233497036,8.876315808847925,,15.070952380952384,15.611272727272725,
63,1999-03-29,14.35,-0.006232686980609414,5.601449001653915,8.737749804878076,,15.013333333333337,15.577272727272724,
64,1999-03-30,14.4,0.0034843205574912606,5.834100249312867,8.836009578140795,,14.961428571428574,15.53472727272727,
65,1999-03-31,14.38,-0.001388888888888884,5.8286396861169765,8.473008618896397,,14.90714285714286,15.492363636363633,
66,1999-04-01,14.3,-0.0055632823365785455,5.85898697133189,8.057966010236798,,14.850000000000003,15.448363636363633,
67,1999-04-02,14.3,0.0,5.9795840124909985,7.947572744799715,,14.79619047619048,15.40963636363636,
68,1999-04-05,14.18,-0.008391608391608463,6.1649372037208945,6.4350766757100715,,14.738095238095244,15.371818181818176,
69,1999-04-06,14.06,-0.008462623413258097,6.363277761986893,6.5483167624996215,,14.67571428571429,15.332181818181812,
70,1999-04-07,13.99,-0.004978662873399764,6.311798895778131,6.430221871282958,,14.613333333333339,15.288727272727266,
71,1999-04-08,13.83,-0.011436740528949274,6.794299208694721,6.51250411008969,,14.54476190476191,15.23963636363636,
72,1999-04-09,13.69,-0.010122921185827916,7.0083952263580676,6.523044259601825,,14.472857142857148,15.186909090909086,
73,1999-04-12,13.61,-0.005843681519357213,6.893717851307929,6.551526472039766,,14.399047619047625,15.139999999999995,
74,1999-04-13,13.48,-0.009551800146950673,7.079090446244965,6.63649199363186,,14.325238095238102,15.090909090909086,
75,1999-04-14,13.41,-0.005192878338278972,6.936877273806845,6.652723168060046,,14.25238095238096,15.043090909090905,
76,1999-04-15,13.36,-0.0037285607755407346,6.747836657040378,6.575466248664533,,14.178095238095247,14.993090909090904,
77,1999-04-16,13.33,-0.002245508982035904,6.01028960509324,6.412953593106333,,14.10285714285715,14.945454545454542,
78,1999-04-19,13.29,-0.0030007501875469744,6.046996639084053,6.395447650733464,,14.035714285714294,14.898181818181813,
79,1999-04-20,13.28,-0.0007524454477050302,6.175668069909719,6.418398829790559,,13.971428571428579,14.852909090909087,
80,1999-04-21,13.29,0.0007530120481926694,6.183508670133075,6.455916677591314,,13.909523809523819,14.808727272727268,
81,1999-04-22,13.27,-0.0015048908954100604,6.285006734312273,6.406335126314794,,13.846190476190483,14.763818181818175,
82,1999-04-23,13.19,-0.006028636021100264,6.2794258894049895,6.34477343291285,,13.782380952380962,14.71654545454545,
83,1999-04-26,13.14,-0.0037907505686125553,6.250304403445226,6.334690053558213,,13.720476190476198,14.668727272727269,
84,1999-04-27,13.19,0.003805175038051667,6.304700036623336,6.540869816304356,,13.665238095238102,14.623090909090905,
85,1999-04-28,13.14,-0.0037907505686125553,6.210953621868043,6.380527585969577,,13.605238095238102,14.576727272727267,
86,1999-04-29,13.08,-0.004566210045662156,6.198202462781474,6.372577076010617,,13.54333333333334,14.529090909090904,
87,1999-04-30,13.16,0.006116207951070374,7.094866589693758,6.699293509181089,,13.489047619047627,14.482545454545448,
88,1999-05-03,13.13,-0.0022796352583586144,6.93859304917077,6.664200547812809,,13.43333333333334,14.436909090909085,
89,1999-05-04,13.07,-0.004569687738004591,6.728288400799544,6.43194334379962,,13.380476190476196,14.391272727272721,
90,1999-05-05,13.09,0.0015302218821728886,6.949019849538251,6.4152423367603735,,13.334285714285718,14.348727272727269,
91,1999-05-06,13.14,0.0038197097020626902,6.687905914419565,6.372889318676572,,13.293809523809527,14.30745454545454,
92,1999-05-07,13.11,-0.0022831050228311334,6.059528886225464,6.331326581629133,,13.259523809523815,14.265999999999996,
93,1999-05-10,13.12,0.0007627765064834868,5.97941485224657,6.394786815962343,,13.232380952380957,14.224727272727268,
94,1999-05-11,13.15,0.0022865853658537993,5.3988297096622055,6.41000663550195,,13.210476190476195,14.182727272727268,
95,1999-05-12,13.14,-0.0007604562737641984,5.192971373231835,6.419622813199208,,13.194285714285716,14.139999999999995,
96,1999-05-13,13.26,0.00913242009132409,6.207913836546004,6.991354216149595,,13.187142857142858,14.098181818181814,
97,1999-05-14,13.31,0.0037707390648566985,6.332695694351746,7.152329291015497,,13.184761904761904,14.057272727272723,
98,1999-05-17,13.43,0.009015777610818843,6.996232251148964,7.634845693719044,,13.189523809523811,14.019818181818176,
99,1999-05-18,13.5,0.005212211466865346,7.169077246990853,7.824255283243891,,13.199523809523809,13.983090909090905,14.767599999999998
100,1999-05-19,13.62,0.008888888888888724,7.717930864732675,8.23045650375954,17.08897880875465,13.215714285714288,13.948909090909085,14.754599999999996
101,1999-05-20,13.74,0.008810572687224738,8.091208560458767,8.578839101915394,17.157488756722206,13.237142857142858,13.918181818181814,14.742999999999995
102,1999-05-21,13.97,0.01673944687045137,9.153148606266742,9.552833784365575,17.380792421889353,13.270476190476193,13.892181818181815,14.733799999999995
103,1999-05-24,14.07,0.007158196134574135,8.914841823943146,9.616156027388548,17.395658235547344,13.312380952380956,13.868545454545453,14.726599999999994
104,1999-05-25,14.14,0.004975124378109541,8.930857487760195,9.65624452069456,17.416836834092457,13.360000000000003,13.847454545454543,14.720199999999995
105,1999-05-26,14.04,-0.007072135785007205,9.3520940862749,9.749421652195293,17.441815367149953,13.400476190476194,13.825090909090907,14.712399999999995
106,1999-05-27,13.96,-0.005698005698005604,9.486569978128449,9.80066494485351,17.414786343017695,13.439523809523813,13.802545454545452,14.702699999999995
107,1999-05-28,14.05,0.006446991404011504,9.500413273900158,9.502335363811278,17.44602162051842,13.485714285714291,13.782363636363634,14.693599999999995
108,1999-05-31,13.89,-0.011387900355871894,10.68541364629464,9.754398769998115,11.045203218444197,13.520476190476193,13.761636363636361,14.670299999999996
109,1999-06-01,13.91,0.0014398848092151972,10.340133265975032,9.76166337564285,9.657664889380495,13.557619047619053,13.742909090909087,14.641999999999996
110,1999-06-02,13.97,0.004313443565780117,10.329877093735936,9.826412455369587,9.706814198353394,13.600476190476197,13.725636363636362,14.614599999999996
111,1999-06-03,13.97,0.0,10.39213230322542,9.78663050999256,9.703560442665122,13.642380952380961,13.708545454545453,14.587099999999996
112,1999-06-04,13.93,-0.0028632784538297207,10.433856695950107,9.71998136659485,9.379058730667005,13.68000000000001,13.694545454545452,14.562099999999996
113,1999-06-07,13.86,-0.005025125628140725,10.79866213699361,9.688364317524602,9.290818997922083,13.715714285714295,13.680545454545452,14.538099999999995
114,1999-06-08,13.83,-0.0021645021645021467,10.939708851744317,9.646510594468753,9.291110458737405,13.749523809523819,13.66672727272727,14.513999999999994
115,1999-06-09,13.82,-0.000723065798987732,10.938217649260931,9.645540498918162,9.14705996898558,13.781428571428581,13.652545454545452,14.488399999999992
116,1999-06-10,13.82,0.0,10.686608176794307,9.584204077838173,8.984921499541318,13.813809523809534,13.639636363636363,14.461299999999992
117,1999-06-11,13.81,-0.0007235890014472002,10.712009367763676,9.582999492676038,8.94477420180586,13.84000000000001,13.628181818181815,14.433499999999992
118,1999-06-14,13.87,0.004344677769732019,10.422989090148024,9.481881983054446,8.253325448967477,13.866666666666678,13.619454545454543,14.41029999999999
119,1999-06-15,13.79,-0.005767844268204758,10.649242375765153,9.38318197857905,8.27925380729067,13.883809523809536,13.608363636363633,14.38639999999999
120,1999-06-16,13.75,-0.0029006526468454696,10.320508149007761,9.342206634643023,8.20425294814992,13.895714285714297,13.596909090909088,14.36349999999999
121,1999-06-17,13.64,-0.008000000000000007,10.248872495686248,9.162184288234165,8.213074066295393,13.896666666666677,13.584909090909088,14.338799999999992
122,1999-06-18,13.63,-0.0007331378299120228,8.02001191294183,8.880537208094097,8.106075361057808,13.89142857142858,13.57272727272727,14.315599999999993
123,1999-06-21,13.57,-0.0044020542920030215,7.447836583970983,8.838152081243411,8.111142612955906,13.87238095238096,13.561636363636364,14.292399999999992
124,1999-06-22,13.55,-0.0014738393515106862,7.008959527394976,8.573310860720461,8.054116773095444,13.847619047619057,13.552363636363637,14.27019999999999
125,1999-06-23,13.54,-0.0007380073800739018,6.771951067408436,8.489312854200017,8.050555542441849,13.819047619047629,13.544181818181817,14.24839999999999
126,1999-06-24,13.54,0.0,6.63797462735973,8.441551833927484,8.042016848467163,13.795238095238105,13.538909090909089,14.22639999999999
127,1999-06-25,13.57,0.0022156573116691725,6.11381264244744,8.43227714585387,8.029254130560858,13.776666666666678,13.536727272727271,14.20419999999999
128,1999-06-28,13.61,0.0029476787030213725,5.152153154111945,8.41568959199994,8.0602010490123,13.755714285714296,13.536727272727271,14.182599999999988
129,1999-06-29,13.59,-0.0014695077149154967,5.07133444328197,8.422669489218043,8.046030852137184,13.741428571428582,13.53872727272727,14.161499999999988
130,1999-06-30,13.57,-0.0014716703458425018,4.640985597561182,8.433698530202465,8.045028952394814,13.725238095238105,13.541636363636362,14.140299999999986
131,1999-07-01,13.53,-0.0029476787030214835,4.637002241718494,8.456917619897558,8.041618332294204,13.70428571428572,13.544727272727272,14.118599999999985
132,1999-07-02,13.52,-0.0007390983000739038,4.621208985437476,8.332520626804786,8.030452514158043,13.682857142857147,13.548181818181815,14.096599999999984
133,1999-07-05,13.53,0.0007396449704142327,4.487189599643926,8.274193232914834,8.017323867547436,13.663809523809526,13.552545454545452,14.075499999999984
134,1999-07-06,13.53,0.0,4.4912814174326146,8.242387029845037,8.011209666918967,13.64809523809524,13.557090909090906,14.054999999999984
135,1999-07-07,13.53,0.0,4.5064699094918375,8.184099882197222,7.904507486194421,13.633809523809523,13.561454545454543,14.035999999999984
136,1999-07-08,13.55,0.0014781966001480296,4.582318979349173,8.10000749386456,7.916809643839209,13.620952380952382,13.566545454545452,14.017399999999983
137,1999-07-09,13.55,0.0,4.594913490690904,8.00625617509977,7.919387041469185,13.60809523809524,13.573090909090904,13.998999999999981
138,1999-07-12,13.54,-0.0007380073800739018,4.151539774903101,7.985225527038138,7.9172640241016445,13.595238095238098,13.580363636363632,13.98049999999998
139,1999-07-13,13.63,0.006646971935007517,4.648938185970857,8.006792385157361,7.963378988775674,13.583809523809526,13.58836363636363,13.96219999999998
140,1999-07-14,13.72,0.006603081438004477,5.209692595620882,8.10923344082334,8.044858975501086,13.580476190476194,13.598909090909086,13.94449999999998
141,1999-07-15,13.71,-0.0007288629737609575,4.3096507623197695,8.090820047882458,7.992862706788591,13.578571428571431,13.610363636363632,13.92599999999998
142,1999-07-16,13.69,-0.0014587892049600093,4.339412730913563,8.07644245947269,7.990398536619589,13.580952380952382,13.619999999999996,13.907299999999982
143,1999-07-19,13.64,-0.0036523009495981196,4.24045451885161,8.140274579476987,7.982810801361334,13.581428571428573,13.629272727272724,13.888799999999982
144,1999-07-20,13.67,0.0021994134897360684,4.241635698052336,8.139474137893478,7.985595601295885,13.58619047619048,13.640181818181812,13.870299999999984
145,1999-07-21,13.66,-0.000731528895391298,4.241396800839674,8.1391935600105,7.986027219046256,13.591428571428574,13.650545454545448,13.851899999999985
146,1999-07-22,13.68,0.0014641288433381305,4.2528640764227,7.913889142334754,7.980201028022991,13.59809523809524,13.660363636363629,13.834399999999984
147,1999-07-23,13.67,-0.0007309941520468044,4.2253783238868285,7.886668106879781,7.979608358917736,13.604285714285718,13.670545454545445,13.817099999999984
148,1999-07-26,13.73,0.004389173372348232,4.370477674873428,7.697256813560525,8.027321651592652,13.611904761904766,13.681636363636356,13.800699999999985
149,1999-07-27,13.73,0.0,4.31599481820369,7.620088225549579,8.01019161801013,13.617619047619051,13.69218181818181,13.784999999999986
150,1999-07-28,13.65,-0.0058266569555717185,4.8284370471308335,7.486925346942845,8.044575402395388,13.620476190476195,13.701454545454538,13.768799999999988
151,1999-07-29,13.69,0.00293040293040292,4.754579648344618,7.245764715706985,8.050368345492478,13.62619047619048,13.70927272727272,13.753699999999988
152,1999-07-30,13.69,0.0,4.734325841323036,6.139555753804114,8.047905620655596,13.633809523809528,13.716181818181814,13.738999999999987
153,1999-07-31,13.5,-0.013878743608473298,6.993668548405098,6.606797371940478,8.217121357742815,13.63285714285715,13.717454545454542,13.723699999999987
154,1999-08-02,13.5,0.0,6.993668548405098,6.475541581652239,8.18060533830393,13.631428571428579,13.717454545454542,13.709299999999986
155,1999-08-03,13.55,0.0037037037037037646,7.123182992138755,6.40028716018923,8.214380894539968,13.632380952380961,13.716181818181814,13.695599999999986
156,1999-08-04,13.56,0.0007380073800737907,7.108791687325466,6.304300799732553,8.218640123477714,13.633809523809536,13.712909090909084,13.682099999999984
157,1999-08-05,13.62,0.004424778761061843,7.276490333370787,6.204035217340086,7.9868065242448365,13.637142857142868,13.706545454545449,13.671299999999983
158,1999-08-06,13.65,0.0022026431718062955,7.297424038840465,5.72174392621661,7.974273580318952,13.64190476190477,13.698909090909083,13.661499999999982
159,1999-08-09,13.7,0.00366300366300365,7.0314475091646065,5.778834630010086,7.996970460538262,13.649523809523817,13.690909090909084,13.652599999999984
160,1999-08-10,13.76,0.004379562043795637,6.806335159318691,5.781566326806438,8.03369825072245,13.655714285714293,13.685818181818176,13.644199999999985
161,1999-08-11,13.79,0.0021802325581394832,6.834541966584072,5.807972250893391,8.016833923630662,13.659047619047627,13.682727272727266,13.636799999999985
162,1999-08-12,13.78,-0.0007251631617113397,6.814436823382016,5.77830777057179,7.964971670110203,13.662380952380959,13.677818181818175,13.630199999999984
163,1999-08-13,13.75,-0.002177068214804012,6.719364105743978,5.690966387888004,7.915959367746431,13.665238095238102,13.675272727272722,13.624199999999984
164,1999-08-16,13.73,-0.001454545454545375,6.715501579898351,5.680283129628097,7.892829367911898,13.669523809523819,13.671999999999995,13.617499999999984
165,1999-08-17,13.69,-0.0029133284777859147,6.800942505182378,5.7130565695896145,7.901081512451833,13.670476190476197,13.666909090909085,13.610599999999984
166,1999-08-18,13.68,-0.0007304601899196239,6.7879517108420755,5.714209038396597,7.859060994873697,13.671428571428578,13.661636363636358,13.604399999999984
167,1999-08-19,13.69,0.0007309941520468044,6.7866581947120475,5.716648865790251,7.860937940421081,13.671904761904768,13.657272727272723,13.598299999999986
168,1999-08-20,13.68,-0.0007304601899196239,6.596338251365501,5.6233853776581615,7.756658780426368,13.672380952380959,13.653999999999995,13.593299999999985
169,1999-08-23,13.71,0.002192982456140413,6.649732546987064,5.50585929189606,7.65667051933629,13.671428571428574,13.651818181818175,13.589799999999986
170,1999-08-24,13.72,0.0007293946024800047,6.293950706164381,5.471455252557385,7.6202891307110265,13.670952380952386,13.649999999999993,13.587099999999987
171,1999-08-25,13.68,-0.00291545189504383,6.307446970087098,5.203434505411083,7.417333689855438,13.672380952380959,13.647454545454538,13.585599999999989
172,1999-08-26,13.66,-0.0014619883040934978,6.327871360456422,5.211741758175192,7.244794859302484,13.670952380952388,13.644727272727264,13.585299999999988
173,1999-08-27,13.64,-0.0014641288433381305,3.7540619052142787,5.123684680799123,7.188191226826928,13.668571428571434,13.640545454545446,13.58559999999999
174,1999-08-30,13.64,0.0,3.7540619052142787,5.110951062872839,7.022025120243233,13.6752380952381,13.637818181818174,13.58719999999999
175,1999-08-31,13.67,0.0021994134897360684,3.6203809423129703,5.1275892739942615,6.9773637106916375,13.68333333333334,13.636363636363628,13.589799999999991
176,1999-09-01,13.65,-0.001463057790782707,3.680433551144536,5.140971517698824,6.9541109674987815,13.688095238095244,13.636545454545447,13.592699999999994
177,1999-09-02,13.61,-0.002930402930403031,3.518443354743212,5.1652589816328405,6.96114892015377,13.690476190476195,13.63618181818181,13.595499999999992
178,1999-09-03,13.58,-0.0022042615723731895,3.494480747540503,5.146802668421997,6.952919495123515,13.688571428571432,13.636363636363628,13.598399999999993
179,1999-09-06,13.59,0.0007363770250368162,3.2014308033084213,5.139089801202325,6.951606598618142,13.68571428571429,13.637090909090903,13.601499999999993
180,1999-09-07,13.61,0.0014716703458423908,2.761706725491272,5.138071071225993,6.953891642599778,13.681428571428578,13.63836363636363,13.60469999999999
181,1999-09-08,13.61,0.0,2.5785674179556994,5.09161813256893,6.9483399517681566,13.674285714285721,13.639636363636358,13.60809999999999
182,1999-09-09,13.59,-0.0014695077149154967,2.594721557222774,5.1006106287138095,6.880628450981159,13.664761904761908,13.639999999999995,13.61209999999999
183,1999-09-10,13.56,-0.002207505518763697,2.597052443080141,5.124707153128698,6.861183793984821,13.65428571428572,13.639090909090902,13.616299999999988
184,1999-09-13,13.57,0.0007374631268437515,2.628306861005629,5.127015212744291,6.838809373743389,13.645714285714291,13.638727272727266,13.620099999999987
185,1999-09-14,13.55,-0.0014738393515106862,2.505968966299851,5.138627392383161,6.813433395516129,13.637142857142862,13.638363636363628,13.624199999999984
186,1999-09-15,13.54,-0.0007380073800739018,2.50605740442793,5.130690351888128,6.770569272397342,13.630000000000006,13.638545454545447,13.628799999999986
187,1999-09-16,13.56,0.001477104874446189,2.5683992355472887,5.141537877971038,6.709860894405441,13.62428571428572,13.639272727272719,13.632799999999984
188,1999-09-17,13.6,0.002949852507374562,2.8380639666722955,5.180093874603309,6.709873949885001,13.620000000000008,13.640545454545446,13.637499999999982
189,1999-09-20,13.48,-0.008823529411764675,4.010673663604081,5.335538345834943,6.8224706282790315,13.610476190476199,13.639636363636356,13.641599999999983
190,1999-09-21,13.46,-0.0014836795252225476,3.9723828024387258,5.108046844538895,6.82561529343914,13.598571428571436,13.63836363636363,13.645299999999985
191,1999-09-22,13.46,0.0,3.915770205600919,5.1080891062720335,6.8021990747239425,13.586190476190481,13.636727272727269,13.648499999999983
192,1999-09-23,13.44,-0.0014858841010402246,3.9163091634727247,5.108391669604788,6.795817209418405,13.57476190476191,13.63472727272727,13.651799999999986
193,1999-09-24,13.44,0.0,3.918288512955425,5.052965167685493,6.795452904654035,13.564285714285718,13.63290909090909,13.654999999999987
194,1999-09-27,13.46,0.0014880952380953438,3.990274192880303,5.037439140801955,6.790542106172159,13.55571428571429,13.629818181818182,13.658099999999985
195,1999-09-28,13.42,-0.002971768202080338,3.920203073663918,5.072189224222772,6.8079034457802345,13.5452380952381,13.624363636363634,13.660899999999986
196,1999-09-29,13.4,-0.0014903129657227732,3.9207161628535854,5.061216999488725,6.661184765619044,13.532380952380956,13.61872727272727,13.662299999999986
197,1999-09-30,13.4,0.0,3.85901187646246,5.061482247120617,6.635335186709796,13.520476190476193,13.613454545454541,13.663199999999987
198,1999-10-01,13.42,0.0014925373134329067,3.9002254767154283,4.961493413307029,6.483057788063852,13.511428571428574,13.609454545454541,13.663099999999988
199,1999-10-04,13.42,0.0,3.8757044305100368,4.961493413307029,6.4289819259960055,13.503809523809528,13.604909090909086,13.66229999999999
200,1999-10-05,13.42,0.0,3.804595413389442,4.806900103622539,6.267156429999991,13.495714285714293,13.60054545454545,13.66029999999999
201,1999-10-06,13.44,0.0014903129657226621,3.8770483400583657,4.767293152094271,6.1067138844303255,13.487619047619054,13.596181818181815,13.65729999999999
202,1999-10-07,13.45,0.0007440476190476719,3.8927192296095496,4.773138435737795,5.471246882965013,13.480000000000004,13.592181818181817,13.652099999999992
203,1999-10-08,13.37,-0.005947955390334547,4.312270521520926,3.862166331609292,5.407212938065293,13.469523809523816,13.585636363636363,13.64509999999999
204,1999-10-11,13.37,0.0,4.287499903504298,3.862166331609292,5.33608875851222,13.460476190476196,13.579090909090908,13.637399999999989
205,1999-10-12,13.37,0.0,4.285898654254369,3.7582098853430903,5.233309111654778,13.450952380952387,13.573999999999998,13.630699999999988
206,1999-10-13,13.39,0.0014958863126404154,4.353667031294754,3.772433274435923,5.175125970171426,13.443333333333339,13.568545454545452,13.62499999999999
207,1999-10-14,13.42,0.0022404779686333587,4.4089659615751495,3.663542123484731,5.07534122398317,13.437619047619053,13.563636363636359,13.61869999999999
208,1999-10-15,13.44,0.0014903129657226621,4.285545057786916,3.64201155099969,4.771763886898993,13.431904761904766,13.562545454545452,13.61419999999999
209,1999-10-18,13.48,0.0029761904761904656,3.1830912414397443,3.606596042281715,4.792413581703807,13.426190476190481,13.562181818181815,13.609899999999989
210,1999-10-19,13.46,-0.0014836795252225476,3.1830912414397443,3.4503992995008783,4.738120049926159,13.425238095238099,13.560545454545453,13.604799999999988
211,1999-10-20,13.47,0.0007429420505200568,3.193938033854464,3.409140205272511,4.741053404251535,13.42571428571429,13.558909090909092,13.59979999999999
212,1999-10-21,13.42,-0.0037119524870081744,3.4243376611082246,3.485842909710992,4.754355185597244,13.423809523809531,13.555272727272726,13.594699999999989
213,1999-10-22,13.37,-0.0037257824143070994,3.6611135921694453,3.5404584761804143,4.7263524729100235,13.420476190476197,13.550181818181818,13.58979999999999
214,1999-10-25,13.35,-0.0014958863126401933,3.625348097631831,3.5410090425859813,4.721027049280083,13.416190476190485,13.543818181818182,13.584999999999988
215,1999-10-26,13.32,-0.0022471910112359383,3.5660178321770695,3.521332113361449,4.730293433761458,13.409523809523819,13.535818181818183,13.57999999999999
216,1999-10-27,13.24,-0.006006006006005982,4.077496011878763,3.7286583956055197,4.813874524814334,13.40095238095239,13.525818181818183,13.574199999999989
217,1999-10-28,13.15,-0.006797583081570968,4.622886032212048,3.960988023069451,4.9189139064741445,13.389047619047627,13.514363636363639,13.567599999999992
218,1999-10-29,13.11,-0.003041825095057127,4.586855685231645,3.9927178180299547,4.8738638531598655,13.375238095238107,13.502727272727274,13.559999999999992
219,1999-10-31,13.31,0.015255530129672179,7.421138918677485,5.350418156235987,5.4145402918099705,13.37000000000001,13.495090909090909,13.55519999999999
220,1999-11-01,13.3,-0.0007513148009015147,7.420544945109488,5.342009736320904,5.399481331038929,13.364285714285725,13.487999999999998,13.55069999999999
221,1999-11-02,13.27,-0.0022556390977443996,7.41051794049124,5.329442744936872,5.267070962573205,13.357142857142865,13.480545454545453,13.54699999999999
222,1999-11-03,13.21,-0.0045214770158250595,7.516358625246779,5.398618133835021,5.309718267743087,13.346190476190483,13.47181818181818,13.542799999999989
223,1999-11-04,13.18,-0.002271006813020504,7.298294641844693,5.407798944452446,5.278572082138321,13.333333333333341,13.462727272727271,13.53889999999999
224,1999-11-05,13.11,-0.00531107738998482,7.471643990889334,5.50403117902825,5.335391670195795,13.32095238095239,13.45181818181818,13.534499999999989
225,1999-11-08,13.07,-0.0030511060259343914,7.497505676610766,5.483727254807301,5.352563177432501,13.306666666666676,13.44,13.52979999999999
226,1999-11-09,13.03,-0.003060443764345888,7.460730423453338,5.503978941166551,5.369525716610462,13.290476190476197,13.428181818181818,13.524699999999989
227,1999-11-10,13.09,0.004604758250191798,7.656333253052602,5.6213795221152845,5.41212770913094,13.276190476190482,13.417818181818182,13.51989999999999
