,Date,SP500_Price,SP500_Return,20-day_Vol,50-day_Vol,100-day_Vol,21-day_MA,55-day_MA,100-day_MA,Nikkei,Nikkei_Returns,Nikkei_20-day_Vol,Nikkei_50-day_Vol,Nikkei_100-day_Vol,Nikkei_21-day_MA,Nikkei_55-day_MA,Nikkei_100-day_MA,VIX,VIX_Returns,VIX_21-day_MA,VIX_55-day_MA,VIX_100-day_MA,DEXJPUS,USD/JPY_Returns,USD_21-day_MA,USD_55-day_MA,USD_100-day_MA,2Y,5Y,10Y,30Y,2s5s,5s10s,10s30s,2s10s,2s5s_Return,5s10s_Return,10s30s_Return,2s10s_Return,2s5s_20-day_Vol,5s10s_20-day_Vol,10s30s_20-day_Vol,2s10s_20-day_Vol,2s5s_21-day_MA,2s5s_55-day_MA,2s5s_100-day_MA,5s10s_21-day_MA,5s10s_55-day_MA,5s10s_100-day_MA,10s30s_21-day_MA,10s30s_55-day_MA,10s30s_100-day_MA,2s10s_21-day_MA,2s10s_55-day_MA,2s10s_100-day_MA,EM_High_Yield,EM Returns,EM_Bonds_20-day_Vol,EM_Bonds_50-day_Vol,EM_Bonds_100-day_Vol,EM_Bonds_21-day_MA,EM_Bonds_55-day_MA,EM_Bonds_100-day_MA,Value,Ted_Spread_Return
96,1999-06-03,1317.0,0.005727376861397461,17.35063072426928,18.726803426662983,20.67070304675679,1340.4880952380952,1343.2227272727273,1310.8975,16227.5,-0.011670350912815694,17.482814185831256,23.637765258654365,22.848416636531844,16483.231428571435,16424.110545454543,15411.5326,26.2,-0.0003815337657383511,26.35000000000005,24.853818181818127,26.36970000000002,121.5,0.0029717682020802267,122.014285714285,120.42036363636295,118.87340000000073,5.54,5.75,5.8,5.96,21.0,4.999999999999981,16.000000000000018,25.999999999999986,0.04879016416943099,0.0,0.13353139262451946,0.03922071315328048,167.4950617855685,374.91661806692423,184.44995431435382,194.51377645005653,18.61904761904761,13.436363636363652,9.000000000000005,9.238095238095216,10.072727272727267,9.74,24.714285714285694,31.854545454545445,34.390000000000036,27.8571428571428,23.50909090909092,18.74,13.97,0.0,10.39213230322542,9.78663050999256,9.703560442665124,13.64238095238096,13.708545454545453,14.587099999999996,0.6,0.2
97,1999-06-04,1343.25,0.01993166287015935,18.71644886508479,19.160877440271992,20.894356761501705,1340.095238095238,1343.8681818181815,1311.745,16300.75,0.004503785098636615,16.415036665973094,21.68662311472479,22.71339516748485,16435.619047619053,16438.87218181818,15439.855499999998,23.43,-0.10572519083969467,26.26619047619052,24.814909090909037,26.34940000000001,121.99,0.004032921810699586,122.0657142857136,120.50145454545387,118.97260000000072,5.56,5.75,5.82,5.97,19.00000000000004,7.0000000000000275,14.999999999999947,26.00000000000007,-0.10008345855698032,0.3364722366212205,-0.06453852113757555,3.330669073875464e-15,167.47479541426912,402.9386445370037,183.10564574502519,192.9623620264708,18.66666666666666,13.72727272727275,9.190000000000003,8.952380952380926,10.036363636363626,9.67,23.952380952380942,31.43636363636363,34.13000000000004,27.61904761904757,23.76363636363637,18.86,13.93,-0.002863278453829721,10.433856695950107,9.71998136659485,9.379058730667003,13.68000000000001,13.694545454545453,14.562099999999996,0.7,0.16666666666666674
98,1999-06-07,1346.75,0.0026056206960729518,18.72409393087753,18.769248702952048,20.56833121474548,1339.4166666666667,1344.2954545454545,1312.9075,16475.89,0.010686981149662236,16.97905852486454,21.22167557912539,22.750723505269985,16413.2080952381,16451.532,15469.248799999996,23.78,0.0149381135296629,26.091904761904804,24.808545454545413,26.306200000000025,121.31,-0.005574227395688136,122.09142857142788,120.57890909090841,119.05110000000073,5.56,5.73,5.81,5.97,17.00000000000008,7.999999999999917,16.000000000000018,25.0,-0.11122563511022164,0.1335313926245084,0.06453852113757554,-0.039220713153283925,170.69054299436888,405.1823507657158,185.7949275614312,191.73072533126802,18.52380952380953,13.981818181818204,9.370000000000006,8.714285714285685,9.999999999999991,9.609999999999998,23.380952380952376,31.07272727272727,33.87000000000003,27.238095238095198,23.98181818181819,18.98,13.86,-0.005025125628140725,10.798662136993608,9.6883643175246,9.290818997922084,13.715714285714295,13.680545454545452,14.538099999999995,0.7,0.0
99,1999-06-08,1334.5,-0.009095971783924295,18.308837983616236,18.88026388479629,20.207164891400627,1338.357142857143,1345.1681818181821,1313.6175,16562.92,0.00526836174170022,16.48368059715326,19.927855995048038,22.663807350390965,16393.48952380953,16460.442909090907,15500.959899999994,24.02,0.010092514718250456,26.028095238095283,24.80309090909085,26.24530000000001,119.88,-0.011787981205176878,122.04857142857071,120.61054545454478,119.11740000000073,5.57,5.74,5.83,6.0,16.999999999999993,8.999999999999988,16.999999999999993,25.999999999999986,-5.2180482157382476e-15,0.11778303565639214,0.06062462181643359,0.03922071315328048,166.56237245269253,404.44219989609167,185.13218465717318,187.13111262554267,18.33333333333333,14.200000000000026,9.530000000000006,8.476190476190448,10.018181818181807,9.549999999999997,22.857142857142854,30.72727272727272,33.60000000000004,26.809523809523764,24.218181818181826,19.08,13.83,-0.0021645021645021467,10.939708851744316,9.646510594468753,9.291110458737405,13.74952380952382,13.66672727272727,14.513999999999996,0.6,-0.1428571428571428
100,1999-06-09,1332.25,-0.0016860247283626562,18.06665633592009,18.591150842319557,20.185071765291525,1336.3690476190475,1345.8818181818185,1314.2175,16622.5,0.003590737378987105,15.877556023334645,18.80290466653853,22.6558487342232,16387.742857142857,16466.886363636364,15533.500099999996,23.9,-0.0049958368026644644,25.89857142857146,24.78309090909086,26.15450000000002,119.2,-0.005672339005672322,121.97809523809454,120.63199999999931,119.16750000000073,5.61,5.79,5.87,6.02,17.999999999999968,8.000000000000009,14.999999999999947,25.999999999999986,0.057158413839947374,-0.117783035656381,-0.12516314295400918,0.0,165.64981894768815,400.63606504249776,187.6299473406165,186.64689271113048,18.095238095238106,14.381818181818204,9.730000000000006,8.095238095238066,9.999999999999991,9.509999999999998,22.38095238095237,30.32727272727272,33.31000000000004,26.19047619047614,24.38181818181819,19.24,13.82,-0.000723065798987732,10.938217649260931,9.645540498918162,9.14705996898558,13.781428571428581,13.652545454545452,14.488399999999993,0.6,0.0
101,1999-06-10,1320.5,-0.008819665978607616,18.1782119727005,18.67097784864204,20.22812681021015,1333.392857142857,1345.9636363636364,1314.64,17102.62,0.028474468851980177,18.9470991280346,19.82826200763491,23.040728530763825,16395.136190476194,16492.062727272732,15570.916599999995,25.32,0.05941422594142276,25.88428571428576,24.747636363636307,26.115300000000023,118.85,-0.002936241610738355,121.87761904761835,120.65927272727205,119.21840000000073,5.66,5.85,5.92,6.05,18.99999999999995,7.0000000000000275,12.999999999999993,25.999999999999986,0.05406722127027474,-0.13353139262451946,-0.1431008436406706,0.0,165.9775521891271,380.3942022449209,166.25457334591312,173.2977503490813,18.0,14.563636363636384,9.940000000000003,7.523809523809497,9.945454545454536,9.469999999999997,21.76190476190476,29.890909090909084,33.01000000000003,25.52380952380948,24.50909090909092,19.41,13.82,0.0,10.686608176794307,9.584204077838171,8.984921499541318,13.813809523809535,13.639636363636365,14.461299999999992,0.6,0.0
102,1999-06-11,1309.0,-0.008708822415751659,17.713241636795672,18.77574847356448,20.02790474975784,1329.75,1346.0181818181818,1315.1975,17198.55,0.005593409793732031,18.979867098307828,19.84571534073993,23.04556975582666,16411.67428571429,16506.96763636364,15608.866099999996,25.9,0.022906793048973032,25.873333333333374,24.73490909090904,26.081900000000033,118.14,-0.005973916701724757,121.74809523809452,120.66090909090842,119.26530000000069,5.7,5.92,6.02,6.13,21.999999999999968,9.999999999999963,11.000000000000034,31.999999999999947,0.14660347419187694,0.3566749439387248,-0.16705408466316252,0.20763936477824346,164.4136518222099,409.1006840515975,166.52350702328286,188.71306539622933,18.095238095238106,14.781818181818204,10.170000000000003,7.428571428571402,9.963636363636352,9.459999999999997,20.761904761904766,29.39999999999999,32.70000000000004,25.52380952380948,24.745454545454553,19.63,13.81,-0.0007235890014472003,10.712009367763676,9.582999492676038,8.94477420180586,13.840000000000007,13.628181818181815,14.433499999999993,0.5,-0.16666666666666666
103,1999-06-14,1309.5,0.0003819709702062024,17.68287729422953,18.045879645870226,19.97480674209455,1327.1309523809525,1345.6636363636364,1315.8675,17188.82,-0.0005659054623640791,16.687809496801247,19.6958295370722,22.768400158901468,16429.694761904764,16528.235272727274,15643.365699999995,26.51,0.02355212355212366,25.944285714285755,24.77454545454541,26.061000000000032,120.4,0.0191298459454885,121.68761904761836,120.66272727272656,119.33180000000073,5.66,5.89,5.98,6.11,22.999999999999954,9.000000000000075,12.999999999999993,32.000000000000036,0.04445176257083295,-0.10536051565781444,0.1670540846631625,2.886579864025403e-15,164.0411355275159,407.8576677149603,183.3522605693459,185.59625659430728,18.38095238095238,15.000000000000027,10.430000000000003,7.2857142857142625,9.92727272727272,9.45,19.761904761904766,28.9090909090909,32.390000000000036,25.66666666666662,24.92727272727273,19.88,13.87,0.0043446777697320185,10.422989090148024,9.481881983054443,8.253325448967477,13.866666666666678,13.619454545454545,14.41029999999999,0.6,0.2
104,1999-06-15,1318.25,0.0066819396716304436,17.876031314644585,18.116980895575768,19.98799801332397,1325.2857142857142,1345.5227272727273,1316.5675,17282.0,0.005406324941386554,16.616398544414846,19.700207678476428,22.770267759349018,16470.693809523807,16560.354000000007,15678.135099999996,25.91,-0.022632968691060008,25.899047619047657,24.808545454545413,26.010900000000035,120.63,0.00191029900332218,121.59190476190406,120.67818181818113,119.39160000000072,5.66,5.87,5.98,6.11,21.0,11.000000000000034,12.999999999999993,32.000000000000036,-0.0909717782057248,0.2006706954621458,0.0,0.0,148.8214005862539,413.14658957465286,176.85321691975875,182.720232938482,18.52380952380952,15.145454545454571,10.690000000000003,7.142857142857123,9.890909090909082,9.46,18.952380952380945,28.472727272727266,32.070000000000036,25.66666666666662,25.03636363636365,20.15,13.79,-0.005767844268204758,10.649242375765152,9.383181978579053,8.27925380729067,13.883809523809536,13.608363636363633,14.386399999999993,0.6,0.0
105,1999-06-16,1343.0,0.018774890953916268,18.97189236983505,18.592407491369165,19.92198306527972,1324.952380952381,1346.1772727272728,1317.2475,17210.18,-0.004164428215010241,15.442495329282394,18.570920386972162,22.780717590751358,16510.29190476191,16582.611090909093,15712.532499999996,22.4,-0.1354689309147048,25.666666666666703,24.787818181818146,25.915400000000034,120.03,-0.004973887092762919,121.43761904761836,120.67690909090838,119.4539000000007,5.61,5.84,5.94,6.08,22.999999999999954,10.000000000000053,13.999999999999964,33.00000000000001,0.09097177820572476,-0.09531017980432244,0.07410797215372039,0.03077165866675304,148.10083311181828,404.4648931230595,176.81690363011109,174.6969408828508,18.57142857142856,15.345454545454569,10.960000000000004,6.999999999999982,9.854545454545448,9.44,18.428571428571427,28.03636363636363,31.760000000000037,25.571428571428534,25.20000000000001,20.4,13.75,-0.0029006526468454696,10.320508149007761,9.342206634643023,8.20425294814992,13.895714285714295,13.596909090909088,14.363499999999993,0.6,0.0
106,1999-06-17,1355.75,0.009493670886076,19.27919211345732,18.40345501241549,19.88120585626339,1324.702380952381,1346.9363636363635,1318.1975,17470.45,0.015009813053070285,16.002777821107696,18.816308249358162,22.72216870690887,16574.209523809528,16609.03763636364,15746.956499999995,21.95,-0.0200892857142857,25.413809523809565,24.77363636363632,25.823600000000035,119.47,-0.004665500291593738,121.25809523809455,120.69581818181749,119.50830000000069,5.49,5.67,5.79,5.95,17.999999999999968,12.000000000000007,16.000000000000018,29.999999999999986,-0.2451224580329845,0.18232155679395007,0.13353139262452587,-0.09531017980432564,159.33268294802843,374.0046861624061,185.14718661026126,154.4589400085746,18.476190476190464,15.43636363636366,11.190000000000005,7.095238095238079,9.836363636363627,9.45,18.142857142857128,27.63636363636363,31.490000000000038,25.571428571428534,25.27272727272728,20.64,13.64,-0.008000000000000007,10.248872495686248,9.162184288234164,8.213074066295393,13.896666666666675,13.584909090909088,14.338799999999992,0.7,0.16666666666666674
107,1999-06-18,1356.75,0.0007375991148810268,19.11853431576265,18.40417442090548,19.70974230706114,1324.6904761904761,1347.6909090909094,1318.9425,17431.26,-0.0022457361814467087,16.126825915370745,18.832251849021105,22.63422398648057,16632.84142857143,16634.89981818182,15778.814899999996,21.75,-0.009111617312072884,25.255238095238127,24.746181818181768,25.748800000000035,120.48,0.008454005189587388,121.06904761904694,120.7010909090902,119.55690000000068,5.56,5.75,5.84,5.98,19.00000000000004,8.999999999999988,14.000000000000055,28.000000000000025,0.05406722127027937,-0.28768207245178345,-0.13353139262451946,-0.06899287148694999,159.19799807607262,387.8216364501502,185.528762340667,154.95633148645192,18.57142857142856,15.527272727272749,11.380000000000004,7.238095238095223,9.781818181818176,9.43,17.809523809523803,27.16363636363636,31.170000000000037,25.809523809523768,25.30909090909092,20.81,13.63,-0.0007331378299120227,8.02001191294183,8.880537208094097,8.106075361057806,13.89142857142858,13.57272727272727,14.315599999999993,0.6,-0.1428571428571428
108,1999-06-21,1377.0,0.0149253731343284,18.13882997362371,18.608450717995165,19.753883170197295,1326.0714285714287,1348.2727272727273,1319.7325,17738.85,0.01749200345070104,16.885137809145707,19.112937393980943,22.725610492922783,16701.692380952387,16669.076727272728,15814.659399999995,21.81,0.002758620689655045,25.129047619047647,24.74163636363632,25.669600000000035,122.28,0.014940239043824688,120.97999999999931,120.73163636363563,119.61610000000069,5.62,5.81,5.9,6.03,18.99999999999995,9.000000000000075,12.999999999999993,28.000000000000025,-4.6629367034256685e-15,9.76996261670133e-15,-0.07410797215372675,0.0,152.97113710378844,382.0055581304409,177.7888553838187,147.2588918081494,18.61904761904761,15.672727272727293,11.580000000000005,7.333333333333325,9.709090909090904,9.420000000000002,17.33333333333332,26.690909090909084,30.860000000000035,25.95238095238091,25.38181818181819,21.0,13.57,-0.0044020542920030215,7.4478365839709815,8.838152081243413,8.111142612955906,13.87238095238096,13.561636363636365,14.292399999999995,0.6,0.0
109,1999-06-22,1366.0,-0.007988380537400142,17.265366437191847,18.63129600064011,19.80159885342454,1328.2261904761906,1348.6727272727271,1320.4025,17777.62,0.002183213331702637,15.984857558654324,19.10127876166418,22.72437994244146,16767.746190476195,16704.368181818183,15850.347499999998,21.7,-0.005043558000916937,25.00047619047623,24.73272727272723,25.605500000000024,121.68,-0.004906771344455274,120.874285714285,120.72581818181749,119.67290000000068,5.65,5.84,5.94,6.07,18.99999999999995,10.000000000000053,12.999999999999993,29.000000000000004,0.0,0.10536051565782337,0.0,0.03509131981126934,150.45851774230127,380.26595491725374,176.39896948688434,147.28730168296218,18.761904761904745,15.81818181818184,11.800000000000004,7.52380952380952,9.654545454545447,9.410000000000002,16.7142857142857,26.21818181818181,30.560000000000038,26.28571428571424,25.47272727272728,21.21,13.55,-0.0014738393515106862,7.0089595273949765,8.57331086072046,8.054116773095442,13.847619047619052,13.552363636363635,14.27019999999999,0.6,0.0
110,1999-06-23,1354.5,-0.008418740849194695,16.941041146344304,18.669498624561147,19.659800931835434,1330.845238095238,1348.7590909090911,1321.175,17586.75,-0.010794585250235932,16.860398822317734,18.929046781110724,22.76294307145964,16833.104285714293,16727.262545454545,15882.394899999998,21.32,-0.01751152073732709,24.70047619047623,24.708545454545412,25.556200000000025,122.05,0.003040762656147279,120.80190476190408,120.74963636363566,119.74250000000069,5.7,5.9,6.0,6.13,20.000000000000018,9.999999999999963,12.999999999999993,29.999999999999986,0.05129329438755406,-8.88178419700129e-15,0.0,0.033901551675680555,147.66695999962067,360.0450088009837,176.39896948688434,135.5791091229356,18.999999999999982,16.036363636363653,12.000000000000005,7.6666666666666625,9.618181818181814,9.410000000000002,16.047619047619037,25.74545454545454,30.25000000000004,26.66666666666662,25.654545454545463,21.41,13.54,-0.0007380073800739018,6.7719510674084376,8.489312854200017,8.050555542441849,13.819047619047627,13.544181818181816,14.248399999999993,0.6,0.0
111,1999-06-24,1340.0,-0.010705057216685132,15.947113611320276,18.560121487029225,19.68445922118281,1331.797619047619,1348.2136363636364,1321.675,17628.32,0.0023609221454962506,16.651285916813258,18.931532918699496,22.759117444471634,16899.666190476197,16751.59218181818,15914.177499999998,23.06,0.0816135084427767,24.422380952380987,24.713090909090862,25.510100000000023,121.83,-0.0018025399426464528,120.75190476190409,120.75854545454472,119.83960000000064,5.75,5.93,6.05,6.17,17.999999999999968,12.000000000000007,12.000000000000007,29.999999999999986,-0.10536051565782874,0.18232155679395906,-0.08004270767353469,0.0,146.52030289822727,360.04500880098414,176.49629184123822,126.5538100294148,19.19047619047617,16.163636363636385,12.180000000000005,7.9999999999999964,9.654545454545447,9.44,15.333333333333325,25.290909090909082,29.920000000000037,27.19047619047615,25.81818181818183,21.62,13.54,0.0,6.63797462735973,8.441551833927484,8.042016848467162,13.795238095238107,13.538909090909087,14.226399999999993,0.7,0.16666666666666674
